location,phone,transactions,distance,display_phone,is_closed,name,review_count,attributes,price,categories,url,rating,coordinates,alias,image_url,id
"{'address1': '9001 Santa Monica Blvd', 'address2': 'Ste 101', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['9001 Santa Monica Blvd', 'Ste 101', 'West Hollywood, CA 90069']}",+13107084808,[],6527.8953349657395,(310) 708-4808,False,Uchi West Hollywood,111,"{'business_temp_closed': None, 'menu_url': 'https://uchi.uchirestaurants.com/location/west-hollywood/menu/', 'open24_hours': None, 'waitlist_reservation': None}",$$$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",https://www.yelp.com/biz/uchi-west-hollywood-west-hollywood?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.1,"{'latitude': 34.08307, 'longitude': -118.38728}",uchi-west-hollywood-west-hollywood,https://s3-media3.fl.yelpcdn.com/bphoto/CRHf4iI04Qkw_75MnkLJDg/o.jpg,fP7xxJgHpPHITZdLvrQGAw
"{'address1': '12650 Ventura Blvd', 'address2': '', 'address3': '', 'city': 'Studio City', 'zip_code': '91604', 'country': 'US', 'state': 'CA', 'display_address': ['12650 Ventura Blvd', 'Studio City, CA 91604']}",+18187612319,"['pickup', 'restaurant_reservation']",12217.524555102398,(818) 761-2319,False,The Six Social House,3532,"{'business_temp_closed': None, 'menu_url': 'http://the6socialhouse.com/studiocity#menus', 'open24_hours': None, 'waitlist_reservation': True}",$$,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",https://www.yelp.com/biz/the-six-social-house-studio-city?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.4,"{'latitude': 34.144132, 'longitude': -118.409025}",the-six-social-house-studio-city,https://s3-media1.fl.yelpcdn.com/bphoto/Ux7KQ8kIIt_fzXYGNJgfsA/o.jpg,LvCe3gVQJrMGPi0LxcEAlg
"{'address1': '939 S Broadway', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['939 S Broadway', 'Los Angeles, CA 90015']}",+12133950946,"['pickup', 'delivery']",6326.415551046422,(213) 395-0946,False,Zinqué,427,"{'business_temp_closed': None, 'menu_url': 'https://www.lezinque.com/menus', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://www.yelp.com/biz/zinqu%C3%A9-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.9,"{'latitude': 34.04155, 'longitude': -118.25704}",zinqué-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/i8XU29goBM2tXyAUMcXGjg/o.jpg,hnHwGO-uDz9TjQw2xGBZTw
"{'address1': '6775 Santa Monica Blvd', 'address2': 'Unit 3', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90038', 'country': 'US', 'state': 'CA', 'display_address': ['6775 Santa Monica Blvd', 'Unit 3', 'Los Angeles, CA 90038']}",+13234985060,"['pickup', 'delivery']",3638.1693662622947,(323) 498-5060,False,Soregashi,161,"{'business_temp_closed': None, 'menu_url': 'http://www.soregashi-la.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",$$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",https://www.yelp.com/biz/soregashi-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.5,"{'latitude': 34.0910606384277, 'longitude': -118.338226318359}",soregashi-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/zKcilTqwadpoU7RL25-ffg/o.jpg,9d-yj1lHBwdSCPq2CbJ58A
"{'address1': '400 N Canon Dr', 'address2': '', 'address3': '', 'city': 'Beverly Hills', 'zip_code': '90210', 'country': 'US', 'state': 'CA', 'display_address': ['400 N Canon Dr', 'Beverly Hills, CA 90210']}",+13102055444,['pickup'],7383.361088783668,(310) 205-5444,False,Il Pastaio,2176,"{'business_temp_closed': None, 'menu_url': 'https://www.ilpastaiobeverlyhills.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",$$$,"[{'alias': 'italian', 'title': 'Italian'}]",https://www.yelp.com/biz/il-pastaio-beverly-hills?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.9,"{'latitude': 34.0708505, 'longitude': -118.4009113}",il-pastaio-beverly-hills,https://s3-media1.fl.yelpcdn.com/bphoto/yMxyvkUrHXda2IGWPRU6GA/o.jpg,59taFywC94rseFrt6J5c3A
"{'address1': '6600 Sunset Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6600 Sunset Blvd', 'Los Angeles, CA 90028']}",+13239467500,[],4160.452767735325,(323) 946-7500,False,Gwen,773,"{'business_temp_closed': None, 'menu_url': 'https://static1.squarespace.com/static/63ac789c878c39380d7fef53/t/640142af7e2e2422536dd8ba/1677804207325/Gwen-Dining-Room.pdf', 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://www.yelp.com/biz/gwen-los-angeles-5?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.9,"{'latitude': 34.097739, 'longitude': -118.333441}",gwen-los-angeles-5,https://s3-media2.fl.yelpcdn.com/bphoto/2IQxwNq95i-LCtwlMb4a2A/o.jpg,cqUgw5VKsc56vc6vhl1_VQ
"{'address1': '3630 Wilshire Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3630 Wilshire Blvd', 'Los Angeles, CA 90010']}",+12133857789,"['pickup', 'delivery']",1568.4427172654148,(213) 385-7789,False,MDK Noodles,1737,"{'business_temp_closed': None, 'menu_url': 'https://www.mdknoodles.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",https://www.yelp.com/biz/mdk-noodles-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.0,"{'latitude': 34.0615549821861, 'longitude': -118.304317495701}",mdk-noodles-los-angeles,https://s3-media4.fl.yelpcdn.com/bphoto/gQnUKp41bMyq1S-ctzlzGw/o.jpg,LLj451UZrvt3SkZVrEZ4ew
"{'address1': '1320 E 7th St', 'address2': 'Ste 126', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90021', 'country': 'US', 'state': 'CA', 'display_address': ['1320 E 7th St', 'Ste 126', 'Los Angeles, CA 90021']}",+12133950607,[],7946.007990382934,(213) 395-0607,False,Hayato,122,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$$$,"[{'alias': 'japanese', 'title': 'Japanese'}]",https://www.yelp.com/biz/hayato-los-angeles-3?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.7,"{'latitude': 34.0337836676606, 'longitude': -118.241942}",hayato-los-angeles-3,https://s3-media4.fl.yelpcdn.com/bphoto/2gSrJCrnnS23WL_u-W8f2g/o.jpg,Kdfu2ZNUp7jKta9j2cZ2NA
"{'address1': '2703 S Vermont Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90007', 'country': 'US', 'state': 'CA', 'display_address': ['2703 S Vermont Ave', 'Los Angeles, CA 90007']}",+13237318149,['delivery'],4409.824860328236,(323) 731-8149,False,Monarca Pasta & Grill,177,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$,"[{'alias': 'italian', 'title': 'Italian'}]",https://www.yelp.com/biz/monarca-pasta-and-grill-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.6,"{'latitude': 34.0302958095499, 'longitude': -118.292084693909}",monarca-pasta-and-grill-los-angeles,https://s3-media4.fl.yelpcdn.com/bphoto/_JeHvuRgTTSPItkragahIg/o.jpg,FQT1DQVA0QwhEDs2i-ZNDA
"{'address1': '8771 W Pico Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90035', 'country': 'US', 'state': 'CA', 'display_address': ['8771 W Pico Blvd', 'Los Angeles, CA 90035']}",+14247770079,"['pickup', 'delivery']",5761.131649223277,(424) 777-0079,False,Founders Ale House,369,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",https://www.yelp.com/biz/founders-ale-house-los-angeles-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.3,"{'latitude': 34.0550257964308, 'longitude': -118.38336369965}",founders-ale-house-los-angeles-2,https://s3-media4.fl.yelpcdn.com/bphoto/Do3D1M9I7XdTmCMZ_LndNg/o.jpg,sQJ788QT7wN5-d4MeuRVQA
"{'address1': '8899 Beverly Blvd', 'address2': '', 'address3': None, 'city': 'West Hollywood', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['8899 Beverly Blvd', 'West Hollywood, CA 90048']}",+12139160996,[],6167.937998991165,(213) 916-0996,False,Stella West Hollywood,25,"{'business_temp_closed': None, 'menu_url': 'https://stellawesthollywood.com/menu/dinner', 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'italian', 'title': 'Italian'}]",https://www.yelp.com/biz/stella-west-hollywood-west-hollywood?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.0,"{'latitude': 34.07735952840894, 'longitude': -118.38557627055226}",stella-west-hollywood-west-hollywood,https://s3-media1.fl.yelpcdn.com/bphoto/a07nID41iX46hBUn0SH6SA/o.jpg,Ld1t4eqZzPMWqPhJ1-G-Dw
"{'address1': '3909 Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90029', 'country': 'US', 'state': 'CA', 'display_address': ['3909 Sunset Blvd', 'Los Angeles, CA 90029']}",+13236616369,"['pickup', 'delivery']",5110.453337997782,(323) 661-6369,False,The Black Cat,569,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://www.yelp.com/biz/the-black-cat-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.8,"{'latitude': 34.092097, 'longitude': -118.279745}",the-black-cat-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/FLppiuQCP6TVkAV6OJthXg/o.jpg,QADDG3waUFFqhjnSn_qfsA
"{'address1': '3189 W Olympic Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['3189 W Olympic Blvd', 'Los Angeles, CA 90006']}",+12139085719,[],1728.6632500940154,(213) 908-5719,False,Mongtan BBQ,15,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'bbq', 'title': 'Barbeque'}]",https://www.yelp.com/biz/mongtan-bbq-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,5.0,"{'latitude': 34.05282475747827, 'longitude': -118.3059214}",mongtan-bbq-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/32UJS-yjNBTsUzmzKgE1Ew/o.jpg,KUsdn5cdpsX6XMf7TkwSFg
"{'address1': '720 N Virgil Ave', 'address2': 'Ste 4', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90029', 'country': 'US', 'state': 'CA', 'display_address': ['720 N Virgil Ave', 'Ste 4', 'Los Angeles, CA 90029']}",+13232848147,['delivery'],4068.134171438896,(323) 284-8147,False,Sqirl,2328,"{'business_temp_closed': None, 'menu_url': 'https://sqirlla.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'salad', 'title': 'Salad'}]",https://www.yelp.com/biz/sqirl-los-angeles-4?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.9,"{'latitude': 34.0843697, 'longitude': -118.2866364}",sqirl-los-angeles-4,https://s3-media3.fl.yelpcdn.com/bphoto/GCiA4ndonPcnQmcLlhnyEQ/o.jpg,q97MIGXESdhak-LhGKDl0Q
"{'address1': '6110 W Sunset Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6110 W Sunset Blvd', 'Los Angeles, CA 90028']}",+13238000081,"['pickup', 'delivery']",3974.804671513203,(323) 800-0081,False,Vala Kitchen,10,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': True}",,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",https://www.yelp.com/biz/vala-kitchen-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,5.0,"{'latitude': 34.09740933546539, 'longitude': -118.3227304}",vala-kitchen-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/ZBY3X5ewVuRaOyhhv5TB7w/o.jpg,ECW1Be-ffWL_oODG1y5fbw
"{'address1': '217 E 8th St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90014', 'country': 'US', 'state': 'CA', 'display_address': ['217 E 8th St', 'Los Angeles, CA 90014']}",+12132657982,"['pickup', 'delivery']",6804.442683153539,(213) 265-7982,False,Anwar's Kitchen,318,"{'business_temp_closed': None, 'menu_url': 'https://www.anwarskitchen.com/menus/', 'open24_hours': None, 'waitlist_reservation': False}",$$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'halal', 'title': 'Halal'}]",https://www.yelp.com/biz/anwars-kitchen-los-angeles-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.6,"{'latitude': 34.041642, 'longitude': -118.251556}",anwars-kitchen-los-angeles-2,https://s3-media1.fl.yelpcdn.com/bphoto/tgPvCZUnBCqzZfDHjtuLuQ/o.jpg,98nL1641VKFPGBjCjVlaNA
"{'address1': '4001 Wilshire Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['4001 Wilshire Blvd', 'Los Angeles, CA 90010']}",+12132771272,[],651.192405157984,(213) 277-1272,False,Wacky Grill,0,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://www.yelp.com/biz/wacky-grill-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,0.0,"{'latitude': 34.06207703047767, 'longitude': -118.3142903}",wacky-grill-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/iq7gKmhzpL1Id06N21PSCw/o.jpg,5UhPr_fD5FZDPS-4avTVbQ
"{'address1': '5160 Venice Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['5160 Venice Blvd', 'Los Angeles, CA 90019']}",+13237409363,"['pickup', 'delivery']",3460.1351399093505,(323) 740-9363,False,323 Hibachi Grill,83,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",https://www.yelp.com/biz/323-hibachi-grill-los-angeles-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.9,"{'latitude': 34.0444391, 'longitude': -118.3526087}",323-hibachi-grill-los-angeles-2,https://s3-media1.fl.yelpcdn.com/bphoto/FNBNFVb5Kg28ueaKwvweLA/o.jpg,7l5Q9rAxnjBX_vSpxz-JRg
"{'address1': '12404 W Washington Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['12404 W Washington Blvd', 'Los Angeles, CA 90066']}",+13104391029,"['pickup', 'delivery']",12238.664672245715,(310) 439-1029,False,SOBAR,91,"{'business_temp_closed': None, 'menu_url': 'https://www.sobar-usa.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",https://www.yelp.com/biz/sobar-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.0,"{'latitude': 33.99666, 'longitude': -118.42863}",sobar-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/3Gzm35B4i_r9DF0XhjIqeg/o.jpg,BN8NqWMtBc65qGIlQUX01w
"{'address1': '751 N Virgil Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90029', 'country': 'US', 'state': 'CA', 'display_address': ['751 N Virgil Ave', 'Los Angeles, CA 90029']}",,[],4069.184108585883,,False,Metztli Taqueria,15,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",https://www.yelp.com/biz/metztli-taqueria-los-angeles-5?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.9,"{'latitude': 34.0847863587607, 'longitude': -118.28708252744082}",metztli-taqueria-los-angeles-5,https://s3-media4.fl.yelpcdn.com/bphoto/N6KjpMlDdBitZnV4JSOs1A/o.jpg,IPb017U65V56piqOE1T12g
"{'address1': '8850 Washington Blvd', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['8850 Washington Blvd', 'Culver City, CA 90232']}",+14246034353,"['pickup', 'delivery']",7283.198288415387,(424) 603-4353,False,Bianca,496,"{'business_temp_closed': None, 'menu_url': 'http://www.biancalosangeles.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$$,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'italian', 'title': 'Italian'}]",https://www.yelp.com/biz/bianca-culver-city-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.2,"{'latitude': 34.026938, 'longitude': -118.388354}",bianca-culver-city-2,https://s3-media4.fl.yelpcdn.com/bphoto/tBxvHkBFiFnJUzp4iuMPlA/o.jpg,oiWgt8ncTDsM9_aij6tCyw
"{'address1': '710 E 4th Pl', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['710 E 4th Pl', 'Los Angeles, CA 90013']}",+12132211268,[],7947.895242984598,(213) 221-1268,False,De La Nonna,514,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",https://www.yelp.com/biz/de-la-nonna-los-angeles-3?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.1,"{'latitude': 34.04502, 'longitude': -118.23749}",de-la-nonna-los-angeles-3,https://s3-media2.fl.yelpcdn.com/bphoto/zcxej8R8UmIddbAVl3oAZw/o.jpg,gh4B1viUS0cIbMGmbbaJtA
"{'address1': '1277 W Jefferson Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90007', 'country': 'US', 'state': 'CA', 'display_address': ['1277 W Jefferson Blvd', 'Los Angeles, CA 90007']}",+13237669775,"['pickup', 'restaurant_reservation', 'delivery']",4705.9177981835755,(323) 766-9775,False,Himalayan House,375,"{'business_temp_closed': None, 'menu_url': 'https://www.himalayanhouse.org/?location=11eac6eb1e8b1f98ba9d54ab3a322722&menu=#52', 'open24_hours': None, 'waitlist_reservation': True}",$$,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",https://www.yelp.com/biz/himalayan-house-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.2,"{'latitude': 34.02585, 'longitude': -118.294192}",himalayan-house-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/t4uQyPIEdTU1b__7yFGFjQ/o.jpg,MngSqXZbc4-x8lZTby1SrA
"{'address1': '1847 S La Brea Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['1847 S La Brea Ave', 'Los Angeles, CA 90019']}",+13238060605,[],3326.9106855560517,(323) 806-0605,False,3 Sister's Bbq & Sandwich,1,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://www.yelp.com/biz/3-sisters-bbq-and-sandwich-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,5.0,"{'latitude': 34.041153, 'longitude': -118.34761}",3-sisters-bbq-and-sandwich-los-angeles,https://s3-media4.fl.yelpcdn.com/bphoto/taw_A94AuvVekfCTgYi7vQ/o.jpg,6keXTWRER7WbgP80Uf1IZw
"{'address1': '1801 Sunset Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1801 Sunset Blvd', 'Los Angeles, CA 90026']}",+13232848744,"['pickup', 'delivery']",5979.688041102259,(323) 284-8744,False,Sticky Rice Echo Park,474,"{'business_temp_closed': None, 'menu_url': 'https://www.eatstickyrice.com/menu-ep', 'open24_hours': None, 'waitlist_reservation': True}",$$,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}]",https://www.yelp.com/biz/sticky-rice-echo-park-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.6,"{'latitude': 34.07799, 'longitude': -118.25937}",sticky-rice-echo-park-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/wi1SXvRx25hs8COwuRMfSg/o.jpg,YcTr0RDHTR1uLjfwL5mEkw
"{'address1': '8350 W 3rd St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['8350 W 3rd St', 'Los Angeles, CA 90048']}",+13236552285,"['pickup', 'delivery']",4807.684545554196,(323) 655-2285,False,Joan's on Third,2579,"{'business_temp_closed': None, 'menu_url': 'https://cdn.shopify.com/s/files/1/1571/5467/files/Mobile_Menu_3.21.pdf?v=1647554137', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",https://www.yelp.com/biz/joans-on-third-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.0,"{'latitude': 34.07263781146202, 'longitude': -118.37183378225996}",joans-on-third-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/AXvHx7ZdhIlwcQygLhBUAw/o.jpg,aQFguaddjBna3ZIBsxjeeA
